DataZone2001,simd2012score,simd2012rank,simd2012_sc_quintile,simd2012_sc_decile,simd2012_hb2006_quintile,simd2012_hb2006_decile,simd2012_hb2014_quintile,simd2012_hb2014_decile,simd2012_ca_quintile,simd2012_ca_decile,simd2012_chp2007_quintile,simd2012_chp2007_decile,simd2012_chp2011_quintile,simd2012_chp2011_decile,simd2012_chp2011sub_quintile,simd2012_chp2011sub_decile,simd2012_chp2012_quintile,simd2012_chp2012_decile,simd2012tp15,simd2012bt15,simd2012_inc_rate,simd2012_inc_dep_N,simd2012_inc_rank,simd2012_emp_rate,simd2012_emp_dep_N,simd2012_emp_rank,simd2012_hlth_score,simd2012_hlth_rank,simd2012_educ_score,simd2012_educ_rank,simd2012_house_score,simd2012_house_rank,simd2012_access_score,simd2012_access_rank,simd2012_crime_score,simd2012_crime_rank,total_pop_2010
S01006063,76.41505519,47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,41,230,76,37,135,97,1.723303842,141,2.244063826,13,39.08794788,639,7.17343771,4914,1220,289,557
S01006064,41.47672564,830,1,2,2,3,1,2,1,2,1,2,1,2,1,2,1,2,1,0,27,200,800,25,125,713,0.833632708,1110,0.947036549,1000,29.91573034,1121,1.212599453,6241,961,513,759
S01006065,43.97689395,721,1,2,2,3,1,2,1,1,1,1,1,1,1,1,1,1,1,0,26,235,891,24,150,918,1.024064998,774,1.284334004,475,35.30166881,775,4.961225762,5381,1467,177,912
S01006066,29.90415707,1607,2,3,3,5,2,4,2,3,2,3,2,3,2,3,2,3,0,0,20,190,1576,19,130,1594,0.597350213,1649,0.548584058,1891,37.39545998,693,8.009295627,4727,834,732,966
S01006067,8.792788231,5002,4,8,4,8,4,8,4,7,4,7,4,7,4,7,4,7,0,0,3,30,5940,5,30,5300,-0.668508503,5017,-0.831488869,5348,5.130784708,5872,53.26602259,559,230,3817,993
S01006068,13.80060628,3878,3,6,3,6,3,6,3,5,3,5,3,5,3,5,3,5,0,0,11,60,3267,12,35,3084,-0.440353692,4436,-0.275040805,3936,12.47484909,4204,16.6744966,3143,116,5229,537
S01006069,6.134230906,5644,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,0,1,2,20,6265,3,15,6044,-1.419702387,6236,-1.423977282,6186,2.026221692,6387,47.36800629,714,277,3339,855
S01006070,7.479796631,5311,5,9,5,9,5,9,4,8,4,8,4,8,4,8,4,8,0,0,2,15,6306,4,15,5753,-1.78902815,6430,-0.88063704,5464,4.347826087,6016,58.73449691,447,247,3627,671
S01006071,4.532156107,6047,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,0,1,2,20,6169,3,20,6045,-1.026982397,5730,-1.70684955,6361,1.878914405,6399,33.2569684,1393,79,5705,914
S01006072,8.884084476,4982,4,8,4,8,4,8,4,7,4,7,4,7,4,7,4,7,0,0,5,30,5140,4,15,5807,-0.915456047,5528,-1.118333952,5837,6.425041186,5641,52.05832456,588,362,2644,627
S01006073,7.557749278,5289,5,9,5,9,5,9,4,8,4,8,4,8,4,8,4,8,0,0,7,35,4443,6,20,4964,-0.812385023,5340,-0.735947085,5140,12.3015873,4258,17.27864574,3053,139,4906,520
S01006074,10.16960835,4698,4,8,4,7,4,7,3,6,3,6,3,6,3,6,3,6,0,0,4,25,5670,5,20,5580,-1.54970504,6325,-0.880640775,5465,9.078014184,5110,81.04365131,101,89,5577,695
S01006075,37.60950571,1065,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,0,0,22,235,1352,24,165,911,0.915310316,971,1.174989647,613,18.59723698,2575,13.05995243,3749,343,2792,1085
S01006076,33.34085122,1327,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,0,0,21,205,1372,17,105,1837,0.635429135,1561,1.217819914,546,18.88035126,2517,20.60707277,2602,478,1921,951
S01006077,22.78858953,2331,2,4,2,4,2,4,2,3,2,3,2,3,2,3,2,3,0,0,10,115,3612,12,85,2952,0.398595827,2148,0.656241523,1598,16.25,3153.5,49.31897444,657,468,1969,1149
S01006078,15.24492887,3556,3,6,3,6,3,6,3,5,3,5,3,5,3,5,3,5,0,0,9,95,3991,10,65,3639,-0.097183007,3482,-0.607382739,4813,9.829488465,4927,57.73013489,471,131,5029,1108
S01006079,25.29190737,2056,2,4,2,3,2,3,2,3,2,3,2,3,2,3,2,3,0,0,16,115,2265,16,75,2013,0.644060338,1539,0.56211221,1854,15.9642401,3222,12.91267322,3778,488,1867,719
S01006080,10.12713195,4708,4,8,4,7,4,7,3,6,3,6,3,6,3,6,3,6,0,0,9,95,3814,9,55,3853,-0.291663163,4020,-0.554368681,4676,9.213250518,5076,0.669565751,6374,260,3496,1030
S01006081,9.292977982,4897,4,8,4,8,4,8,4,7,4,7,4,7,4,7,4,7,0,0,5,35,5358,5,25,5414,-1.219932338,6010,-0.963975271,5611,9.457579972,5024.5,63.01882807,347,169,4528,733
S01006082,37.57560421,1067,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,0,0,22,195,1282,21,110,1226,0.894062463,999,1.05225258,799,15.78947368,3269,33.27288808,1391,469,1963,883
S01006083,13.40510943,3957,3,6,3,6,3,6,3,5,3,5,3,5,3,5,3,5,0,0,8,80,4056,8,35,4293,0.166106576,2749,-0.859144155,5407,10.99020675,4620,39.04937933,1048,250,3597,953
S01006084,21.08056859,2590,2,4,2,4,2,4,2,3,2,3,2,3,2,3,2,3,0,0,12,100,3170,13,75,2699,0.34706893,2276,0.501139555,1997,22.78787879,1821,32.3541561,1452,160,4643,837
S01006085,12.08851039,4237,4,7,4,7,4,7,3,5,3,5,3,5,3,5,3,5,0,0,12,85,3190,10,45,3605,-0.307866002,4066,-0.500425139,4538,6,5707,11.31196073,4066,99,5456,731
S01006086,15.94868355,3414,3,6,3,5,3,5,2,4,2,4,2,4,2,4,2,4,0,0,11,100,3282,11,65,3207,0.012401727,3185,0.219404728,2660,18.29608939,2646,14.55451492,3496,167,4553,866
S01006087,22.41633383,2386,2,4,2,4,2,4,2,3,2,3,2,3,2,3,2,3,0,0,14,100,2627,18,70,1799,0.143436703,2817,0.554117149,1874,9.421265141,5032,7.93023839,4747,462,2005,694
S01006088,7.93847364,5203,4,8,4,8,4,8,4,8,4,8,4,8,4,8,4,8,0,0,4,30,5506,6,30,5045,-0.493911993,4573,-0.071965891,3364,9.9756691,4885,19.47140682,2747,92,5540,785
S01006089,26.53511247,1926,2,3,2,3,2,3,1,2,1,2,1,2,1,2,1,2,0,0,18,115,1843,19,75,1562,0.301474735,2397,0.583537383,1798,13.51706037,3918,4.890970131,5398,655,1186,632
S01006090,37.15239174,1099,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,0,0,22,190,1272,20,105,1447,0.78812928,1214,1.645585993,167,18.68743048,2558,7.528731586,4841,294,3207,844
S01006091,6.309977177,5610,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,0,1,3,30,5830,4,25,5612,-1.365311212,6187,-1.146448363,5876,4.290429043,6031,43.60738606,845,62,5950,831
S01006092,24.10057957,2194,2,4,2,4,2,4,2,3,2,3,2,3,2,3,2,3,0,0,17,95,2135,14,45,2421,0.339752254,2297,1.021850225,860,14.50858034,3603,2.923752437,5842,307,3087,572
S01006093,20.4826302,2676,2,4,2,4,2,4,2,3,2,3,2,3,2,3,2,3,0,0,15,110,2456,12,55,3059,0.329465812,2321,0.610356982,1723,12.62458472,4165,5.242568673,5320,545,1626,738
S01006094,25.47220872,2033,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,0,0,19,155,1760,18,85,1814,0.471148775,1953,0.285195968,2504,13.86138614,3811,12.29945189,3886,413,2289,824
S01006095,11.35937562,4397,4,7,4,7,4,7,3,6,3,6,3,6,3,6,3,6,0,0,7,70,4404,6,40,4724,-0.132587555,3586,-0.304352924,4019,9.44254835,5027,28.86154795,1696,235,3764,967
S01006096,22.34404677,2394,2,4,2,4,2,4,2,3,2,3,2,3,2,3,2,3,0,0,13,80,2824,16,60,2188,0.023447991,3161,0.646321291,1627,32.11382114,969,14.55771458,3495,522,1722,613
S01006097,30.92741788,1513,2,3,1,2,1,2,1,2,1,2,1,2,1,2,1,2,0,0,20,190,1539,19,115,1561,0.895463097,996,0.751332452,1403,16.7721519,3022,7.619728789,4818,486,1880,935
S01006098,31.08619306,1499,2,3,1,2,1,2,1,2,1,2,1,2,1,2,1,2,0,0,17,105,1990,21,75,1287,1.040373168,755,0.550396047,1885,11.7384844,4405,5.745675104,5215,823,749,602
S01006099,7.601101778,5272,5,9,5,9,5,9,4,8,4,8,4,8,4,8,4,8,0,0,3,20,5776,6,20,4982,-0.798377895,5310,-0.945900185,5578,4.152249135,6066,38.30440132,1091,171,4501,603
S01006100,61.15573248,209,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,37,170,176,32,85,304,0.967759798,880,1.54607091,234,21.19437939,2077,14.27287113,3543,2195,58,471
S01006101,29.02478424,1683,2,3,2,3,2,3,1,2,1,2,1,2,1,2,1,2,0,0,18,105,1933,21,90,1223,1.020370787,784,0.240131088,2613,15.78947368,3269,9.51704975,4414,190,4263,598
S01006102,31.45841304,1472,2,3,1,2,1,2,1,2,1,2,1,2,1,2,1,2,0,0,20,150,1585,21,100,1361,0.729070397,1332,0.774506728,1351,13.95646607,3771,4.262378158,5527,836,730,767
S01006103,9.099662766,4935,4,8,4,8,4,8,4,7,4,7,4,7,4,7,4,7,0,0,6,35,4969,8,40,4104,-0.754203684,5210,-0.533553387,4625,13.55206847,3907,23.69329935,2229,129,5059,645
S01006104,28.84039029,1697,2,3,2,3,2,3,1,2,1,2,1,2,1,2,1,2,0,0,19,140,1718,22,90,1161,0.667524729,1483,0.120854041,2895,12.0978121,4312,5.08098037,5351,686,1080,740
S01006105,26.03942934,1978,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,0,0,19,160,1778,18,100,1703,0.414258067,2103,0.436295537,2138,9.182209469,5086,14.12970999,3575,394,2414,867
S01006106,20.59619036,2659,2,4,2,4,2,4,2,3,2,3,2,3,2,3,2,3,0,0,14,105,2797,13,70,2682,-0.02848156,3311,0.666403957,1577,12.4600639,4209,23.26634298,2281,290,3242,785
S01006107,27.38438501,1836,2,3,2,3,2,3,1,2,1,2,1,2,1,2,1,2,0,0,14,95,2584,16,65,2131,0.701125653,1404,1.094224665,725,19.22525108,2449,12.47870114,3860,524,1714,671
S01006108,34.87661559,1230,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,0,0,18,160,1840,19,120,1589,0.712503583,1379,1.466806365,288,23.41101695,1751,24.28553838,2161,424,2229,877
S01006109,9.972671441,4743,4,8,4,7,4,7,3,6,3,6,3,6,3,6,3,6,0,0,8,60,4250,8,30,4169,0.088228343,2965,-0.904348128,5508,7.483870968,5431,6.574131886,5060,311,3066,766
S01006110,44.76569479,684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,25,195,960,23,110,1014,1.074264452,704,1.76330175,103,19.25545571,2446,9.834541897,4357,622,1293,783
S01006111,18.02561651,3071,3,5,3,5,3,5,2,4,2,4,2,4,2,4,2,4,0,0,11,105,3232,15,75,2213,0.272150407,2466,0.083226676,2998,11.88986233,4357,8.093939283,4711,189,4287,933
S01006112,11.30841541,4412,4,7,4,7,4,7,3,6,3,6,3,6,3,6,3,6,0,0,5,35,5268,7,40,4487,-0.14021517,3603,-0.33577133,4107,15.6,3327,27.30613504,1847,505,1797,696
S01006113,4.584344001,6035,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,0,1,3,30,5841,5,20,5578,-1.108042374,5854,-1.07634021,5781,2.275312856,6361,23.42672492,2262, ,6154,900
S01006114,25.37969041,2040,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,0,0,16,115,2240,18,75,1735,0.444122389,2008,0.590828821,1778,18.55955679,2583,17.88993862,2962,229,3823,722
S01006115,11.45773414,4379,4,7,4,7,4,7,3,6,3,6,3,6,3,6,3,6,0,0,6,50,4749,7,30,4398,-0.430916269,4405,-1.222822817,5960,4.117647059,6071.5,16.55077834,3163,1657,125,789
S01006116,3.946632256,6187,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,0,1,1,15,6408,3,15,6101,-1.36658049,6189,-1.574948378,6287,3.319057816,6204,32.9197565,1416,57,6015,903
S01006117,18.69054083,2956,3,5,3,5,3,5,2,4,2,4,2,4,2,4,2,4,0,0,11,95,3301,12,60,2890,0.292486614,2418,0.275358028,2523,9.927360775,4897,27.7431886,1792,179,4398,865
S01006118,12.37723249,4166,4,7,3,6,3,6,3,5,3,5,3,5,3,5,3,5,0,0,10,60,3613,10,35,3467,-0.753762315,5209,-0.878328487,5456,6.533575318,5622,34.56089058,1306, ,5847,600
S01006119,4.120661722,6150,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,0,1,2,20,6246,2,15,6350,-0.360148997,4222,-1.817170697,6416,5.630865485,5780,10.75421532,4182,467,1973,1019
S01006120,18.03838744,3069,3,5,3,5,3,5,2,4,2,4,2,4,2,4,2,4,0,0,12,105,3179,10,60,3614,-0.000898687,3221,0.031203514,3110,35.08982036,786,2.434804841,5958,1800,98,882
S01006121,30.68568785,1544,2,3,1,2,1,2,1,2,1,2,1,2,1,2,1,2,0,0,15,90,2370,20,85,1398,0.655800391,1506,0.678554801,1551,13.22751323,3993,17.38050552,3038,1578,141,576
S01006122,9.60069172,4822,4,8,4,8,4,8,3,6,3,6,3,6,3,6,3,6,0,0,5,60,5108,6,45,4723,-0.685563367,5051,-0.981887882,5645,5.333333333,5838,42.75806158,872,271,3395,1111
S01006123,27.53562984,1815,2,3,2,3,2,3,1,2,1,2,1,2,1,2,1,2,0,0,16,115,2275,13,75,2636,0.14471281,2816,1.148881809,643,29.40275651,1166,3.649733779,5669,2242,55,709
S01006124,39.32182126,957,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,24,160,1064,22,105,1188,0.757230788,1271,1.286133924,473,30.53797468,1067,4.981397645,5373,1176,311,670
S01006125,13.93613117,3856,3,6,3,6,3,6,3,5,3,5,3,5,3,5,3,5,0,0,10,80,3710,11,65,3152,-0.77714972,5265,0.152260566,2822,12.47739602,4203,19.61413247,2720,204,4087,811
S01006126,26.00474583,1981,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,0,0,12,85,3021,14,75,2565,-0.159601596,3643,1.271971261,490,34.32624113,840,3.77682872,5644,2193,59,669
S01006127,7.91924363,5207,4,8,4,8,4,8,4,8,4,8,4,8,4,8,4,8,0,0,6,40,4836,5,30,5175,-0.831905699,5369,-0.121061154,3503,17.85714286,2751.5,4.266074604,5526,454,2053,685
S01006128,16.40329187,3329,3,5,3,5,3,5,2,4,2,4,2,4,2,4,2,4,0,0,9,65,3919,9,55,3977,-0.263322444,3930,0.610918901,1718,46.67487685,424,1.935816674,6076,1063,407,741
S01006129,14.00815739,3839,3,6,3,6,3,6,3,5,3,5,3,5,3,5,3,5,0,0,11,75,3400,12,45,3017,-0.52439667,4648,-0.538459428,4636,13.82228491,3820,22.4561717,2368,235,3756,705
S01006130,52.5552154,419,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,25,125,972,28,100,496,1.179294081,555,2.418379196,3,28.15656566,1250,21.7292692,2457,349,2749,504
S01006131,9.059440568,4945,4,8,4,8,4,8,4,7,4,7,4,7,4,7,4,7,0,0,4,40,5608,5,35,5133,-0.575204235,4779,-1.100407537,5813,6.724511931,5574,53.22790049,561,165,4590,1008
S01006132,74.00691487,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,41,290,86,47,190,21,1.572401937,223,1.635550372,178,22.11421628,1929,4.526064559,5467,927,565,713
S01006133,7.32758483,5347,5,9,5,9,5,9,4,8,4,8,4,8,4,8,4,8,0,0,5,30,5089,6,15,5107,-0.694017795,5069,-1.104692769,5817,2.739726027,6306,31.05876646,1536,85,5621,608
S01006134,13.9496283,3852,3,6,3,6,3,6,3,5,3,5,3,5,3,5,3,5,0,0,9,45,3911,10,30,3622,-0.357217175,4208,0.097236817,2964,7.185628743,5490,22.39847109,2376,371,2584,504
S01006135,73.75354595,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,40,215,100,41,120,58,1.366576938,359,2.131006643,22,24.82142857,1606,7.974063226,4737,960,514,538
S01006136,73.36918902,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,39,340,118,34,180,194,2.268360003,19,2.357118254,4,28.71621622,1211,5.453981491,5275,719,974,877
S01006137,16.5192922,3311,3,5,3,5,3,5,2,4,2,4,2,4,2,4,2,4,0,0,13,115,2959,7,55,4357,-0.422808501,4380,0.742123361,1428,35.56771546,766,4.625090637,5450,592,1413,892
S01006138,6.720813708,5504,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,0,0,4,25,5559,5,20,5212,-0.316839175,4094,-0.750535427,5171,5.34591195,5834,18.62120991,2852,165,4591,630
S01006139,32.63602332,1381,2,3,1,2,1,2,1,2,1,2,1,2,1,2,1,2,0,0,19,100,1738,22,65,1122,0.149232205,2797,1.45022474,296,18.20851689,2680,7.127144798,4926,231,3809,537
S01006140,8.574074655,5053,4,8,4,8,4,8,4,7,4,7,4,7,4,7,4,7,0,0,7,60,4557,5,30,5558,-1.181704215,5963,-0.341184033,4121,12.95641932,4072,32.20429641,1460,158,4665,915
S01006141,27.90391781,1780,2,3,2,3,2,3,1,2,1,2,1,2,1,2,1,2,0,0,15,260,2532,14,165,2413,0.815948517,1148,0.851794727,1195,19.43661972,2404,18.86532717,2817,1016,454,1766
S01006142,6.303795621,5611,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,0,1,4,25,5532,6,25,4956,-0.885858314,5473,-0.775607106,5233,2.891933029,6283,21.45497055,2497,150,4773,622
S01006143,3.765933085,6228,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,0,1,4,30,5598,3,20,6034,-1.077059095,5810,-0.758363482,5192,4.882459313,5920,6.572062693,5061,260,3495,798
S01006144,6.817057402,5466,5,9,5,9,5,9,4,8,4,8,4,8,4,8,4,8,0,0,5,45,5343,5,30,5124,-0.744280659,5180,-0.667380288,4986,5.489021956,5804,25.05131435,2078,71,5829,1017
S01006145,9.26940507,4901,4,8,4,8,4,8,4,7,4,7,4,7,4,7,4,7,0,0,9,110,3788,6,40,5067,-0.106649882,3514,-0.459874185,4439,13.58641359,3898,8.759593995,4570,78,5719,1193
S01006146,2.740562494,6398,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,0,1,2,20,6257,2,10,6381,-1.555970456,6329,-1.483370398,6229,4.975728155,5898.5,19.74265767,2704,139,4913,895
S01006147,7.695345239,5249,5,9,4,8,4,8,4,8,4,8,4,8,4,8,4,8,0,0,8,65,4155,7,35,4516,-0.794431726,5304,-0.583675054,4750,18.0783818,2704,1.131507954,6258,171,4499,785
S01006148,12.77486203,4083,4,7,3,6,3,6,3,5,3,5,3,5,3,5,3,5,0,0,8,65,4123,8,35,4024,-0.127150581,3572,-0.29548561,3993,7.780612245,5368,30.49860315,1577,184,4340,787
S01006149,11.88814134,4282,4,7,4,7,4,7,3,6,3,6,3,6,3,6,3,6,0,0,7,90,4328,8,65,4180,-1.048617626,5764,-0.812861571,5307,10.16427105,4831,59.29789143,436,53,6069,1189
S01006150,10.66328405,4574,4,7,4,7,4,7,3,6,3,6,3,6,3,6,3,6,0,0,6,65,4694,6,40,4760,-0.556179359,4729,-0.710965681,5092,7.962771458,5337,49.93701351,640,84,5649,991
S01006151,6.699973265,5513,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,0,0,0,10,6500,0,5,6502,-2.462599195,6503,-0.538331828,4634,55.36294691,239,43.0459851,862,102,5414,2236
S01006152,3.606916823,6255,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,0,1,1,10,6442,1,10,6461,-1.883594163,6460,-1.501023363,6244,2.657342657,6319,34.4948734,1311,69,5854,900
S01006153,8.518721089,5063,4,8,4,8,4,8,4,7,4,7,4,7,4,7,4,7,0,0,3,20,6037,3,15,6232,-1.673199492,6389,-0.581991071,4742,15.02504174,3472,69.43984988,237,88,5593,705
S01006154,3.520307926,6273,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,0,1,2,10,6392,3,10,6177,-2.08128012,6489,-1.571593114,6285,1.385390428,6450,30.62210372,1566, ,6011,716
S01006155,9.582827049,4824,4,8,4,8,4,8,4,7,4,7,4,7,4,7,4,7,0,0,9,70,4002,9,40,3797,-0.680219805,5038,-0.676605047,5007,14.72957422,3549,11.05029334,4112,115,5244,812
S01006156,6.600635896,5533,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,0,0,6,40,4675,6,20,4782,-1.187863724,5971,-0.754223397,5182,10.24305556,4815,13.57325952,3673,119,5186,610
S01006157,16.46955229,3321,3,5,3,5,3,5,2,4,2,4,2,4,2,4,2,4,0,0,13,85,2902,13,45,2850,0.33287026,2313,-0.470470649,4465,14.04421326,3740,5.837934469,5199,358,2670,664
S01006158,5.589290192,5786,5,9,5,10,5,10,5,9,5,9,5,9,5,9,5,9,0,1,2,20,6167,3,15,6273,-1.383287466,6209,-1.775214316,6398,4.925544101,5908,50.6467909,622,79,5706,912
S01006159,7.023479779,5424,5,9,5,9,5,9,4,8,4,8,4,8,4,8,4,8,0,0,6,50,4829,5,25,5241,-0.702923237,5086,-1.118841921,5838,8.975979772,5135,18.79573661,2824,305,3108,850
S01006160,4.51943537,6049,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,0,1,2,15,6384,3,15,6001,-1.936661596,6471,-1.62843938,6315,2.077562327,6379,37.91652084,1113,112,5291,828
S01006161,3.849193183,6206,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,0,1,3,25,6001,5,20,5276,-1.062800809,5785,-1.676884283,6341,1.733333333,6413,15.84919922,3276,80,5701,782
S01006162,7.642037613,5260,5,9,5,9,5,9,4,8,4,8,4,8,4,8,4,8,0,0,6,35,4863,7,25,4388,-0.942416078,5586,-1.179755561,5911,3.543913713,6168,24.13386567,2173,122,5138,592
S01006163,12.89199415,4058,4,7,3,6,3,6,3,5,3,5,3,5,3,5,3,5,0,0,6,50,4932,6,35,4921,-0.996775987,5685,-0.438250445,4381,13.63636364,3886,73.31324611,177,283,3301,878
S01006164,17.03956409,3222,3,5,3,5,3,5,2,4,2,4,2,4,2,4,2,4,0,0,13,80,2870,11,40,3268,-0.509842758,4611,-0.316537975,4048,16.74641148,3032,38.41481278,1088,359,2664,603
S01006165,8.106512053,5156,4,8,4,8,4,8,4,8,4,8,4,8,4,8,4,8,0,0,4,45,5486,4,25,5763,-0.62283224,4902,-0.49251583,4524,10.53540587,4745,43.18133814,856, ,6339,1088
S01006166,4.99530905,5941,5,10,5,10,5,10,5,9,5,9,5,9,5,9,5,9,0,1,2,20,6267,3,20,6003,-1.340523238,6165,-1.60436245,6302,5.935050392,5728,39.66894206,1023,108,5341,959
S01006167,5.840103829,5710,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,0,1,2,40,6216,2,20,6357,-1.039052608,5748,-1.340004092,6084,8.428246014,5255,50.7337619,618,47,6145,1770
S01006168,11.86614696,4286,4,7,4,7,4,7,3,6,3,6,3,6,3,6,3,6,0,0,9,100,3781,9,55,3699,-0.461817826,4481,-0.172102792,3630,8,5331.5,14.00169263,3601,206,4059,1051
S01006169,8.601671167,5045,4,8,4,8,4,8,4,7,4,7,4,7,4,7,4,7,0,0,6,40,4959,5,20,5347,-0.754837897,5217,-0.819315284,5323,12.75964392,4128,36.67969801,1187,254,3555,731
S01006170,7.784401955,5231,4,8,4,8,4,8,4,8,4,8,4,8,4,8,4,8,0,0,6,50,4939,8,40,4294,-0.754837856,5216,-0.590606421,4770,6.222707424,5668,11.57063586,4023,252,3580,900
S01006171,12.3555655,4171,4,7,3,6,3,6,3,5,3,5,3,5,3,5,3,5,0,0,12,105,3032,9,45,3849,-0.429082933,4398,-0.239624161,3839,15.11216057,3449,5.592224389,5242,217,3932,857
S01006172,12.12432633,4226,4,7,4,7,4,7,3,5,3,5,3,5,3,5,3,5,0,0,6,30,4681,8,20,4225,-0.612379569,4876,-0.195358988,3703,17.39961759,2854,44.32292164,815, ,5920,486
S01006173,12.35461337,4172,4,7,3,6,3,6,3,5,3,5,3,5,3,5,3,5,0,0,5,30,5316,4,15,5843,-1.027418443,5731,-0.666545909,4984,9.215017065,5074.5,76.87375254,137,689,1071,630
S01006174,18.43220461,2997,3,5,3,5,3,5,2,4,2,4,2,4,2,4,2,4,0,0,9,60,3922,9,40,3952,-1.061077864,5782,-0.146742795,3576,13.8121547,3828,95.10218804,14,313,3049,663
S01006175,15.27558049,3552,3,6,3,6,3,6,2,4,2,4,2,4,2,4,2,4,0,0,8,70,4077,9,45,3983,-0.707231538,5098,-0.442507856,4394,9.622886866,4980.5,75.45604364,151,87,5607,833
S01006176,16.1920362,3370,3,6,3,5,3,5,2,4,2,4,2,4,2,4,2,4,0,0,9,50,4015,9,30,3970,-0.542035836,4690,-0.517105637,4584,14.14913958,3708,81.90257188,94, ,5801,572
S01006177,60.05926883,236,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,34,210,246,36,145,116,1.030317418,770,0.949723068,991,28.03030303,1264,8.589150373,4600,2217,56,603
S01006178,23.87333776,2215,2,4,3,5,3,5,3,6,3,6,3,6,3,6,3,6,0,0,17,135,2049,13,65,2656,0.723882214,1348,0.095064292,2969,26.90951821,1372,15.39153067,3349,534,1671,785
S01006179,19.67261635,2801,3,5,3,6,3,6,4,7,4,7,4,7,4,7,4,7,0,0,14,115,2689,16,80,2129,0.033399213,3129,0.196698658,2714,23.74371859,1715,12.68041641,3820,139,4908,808
S01006180,33.57364788,1314,1,2,2,4,2,4,2,4,2,4,2,4,2,4,2,4,0,0,27,220,740,21,110,1346,0.339174218,2299,0.40987204,2196,23.89705882,1694,13.40576503,3698,659,1176,810
S01006181,56.12061201,325,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,0,32,260,376,32,175,265,0.746729918,1293,1.467988507,285,30.52023121,1070,29.42302514,1643,739,916,820
S01006182,38.87403619,979,1,2,2,3,2,3,2,3,2,3,2,3,2,3,2,3,1,0,25,150,910,26,115,703,0.642546732,1545,0.49714836,2009,35.53571429,767,16.28843316,3199,845,710,597
S01006183,56.84409096,300,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,0,36,270,211,28,130,489,0.937402663,939,1.380360286,363,29.55182073,1156,32.51004835,1441,927,568,753
S01006184,25.65686392,2014,2,3,3,5,3,5,3,6,3,6,3,6,3,6,3,6,0,0,19,145,1674,16,75,2132,0.328019095,2325,0.354344455,2321,17.73584906,2773,27.84155322,1783,243,3664,753
S01006185,27.106173,1859,2,3,3,5,3,5,3,5,3,5,3,5,3,5,3,5,0,0,20,180,1593,17,85,1977,0.53648867,1775,0.567933734,1842,18.67346939,2562,19.22769429,2774,236,3746,915
S01006186,36.82659002,1118,1,2,2,4,2,4,2,3,2,3,2,3,2,3,2,3,0,0,24,250,1080,21,135,1266,0.931979527,947,0.323643479,2408,29.35034803,1171,15.53496483,3329,1913,83,1055
S01006187,60.80484936,212,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,36,300,215,31,160,353,1.376381151,351,1.279179925,481,26.5993266,1407,24.5151827,2132,1544,153,842
S01006188,23.89136009,2214,2,4,3,5,3,5,3,6,3,6,3,6,3,6,3,6,0,0,18,135,1926,16,80,2092,-0.157029634,3639,0.623727837,1682,24.19354839,1667,16.12785634,3229,357,2683,748
