DataZone,InterZone,MMWard,ROAL,SPConst,UKPConst,CHP,Council,ROAC,HB,CTRY
S01005118,S02000974,S13002742,S06000147,S16000137,S14000054,S03000040,S12000024,S05000021,S08000027,S92000003
S01005119,S02000977,S13002740,S06000147,S16000137,S14000054,S03000040,S12000024,S05000021,S08000027,S92000003
S01005120,S02000977,S13002740,S06000147,S16000137,S14000054,S03000040,S12000024,S05000021,S08000027,S92000003
S01005121,S02000976,S13002739,S06000147,S16000137,S14000054,S03000040,S12000024,S05000021,S08000027,S92000003
S01005122,S02000977,S13002740,S06000147,S16000137,S14000054,S03000040,S12000024,S05000021,S08000027,S92000003
S01005123,S02000977,S13002740,S06000147,S16000137,S14000054,S03000040,S12000024,S05000021,S08000027,S92000003
S01005124,S02000977,S13002740,S06000147,S16000137,S14000054,S03000040,S12000024,S05000021,S08000027,S92000003
S01005125,S02000977,S13002740,S06000147,S16000137,S14000054,S03000040,S12000024,S05000021,S08000027,S92000003
S01005126,S02000976,S13002739,S06000147,S16000137,S14000054,S03000040,S12000024,S05000021,S08000027,S92000003
S01005127,S02000978,S13002740,S06000147,S16000137,S14000054,S03000040,S12000024,S05000021,S08000027,S92000003
S01005128,S02000977,S13002740,S06000147,S16000137,S14000054,S03000040,S12000024,S05000021,S08000027,S92000003
S01005129,S02000978,S13002740,S06000147,S16000137,S14000054,S03000040,S12000024,S05000021,S08000027,S92000003
S01005130,S02000978,S13002740,S06000147,S16000137,S14000054,S03000040,S12000024,S05000021,S08000027,S92000003
S01005131,S02000981,S13002741,S06000147,S16000137,S14000054,S03000040,S12000024,S05000021,S08000027,S92000003
S01005132,S02000978,S13002740,S06000147,S16000137,S14000054,S03000040,S12000024,S05000021,S08000027,S92000003
S01005133,S02000982,S13002740,S06000147,S16000137,S14000054,S03000040,S12000024,S05000021,S08000027,S92000003
S01005134,S02000979,S13002739,S06000147,S16000137,S14000054,S03000040,S12000024,S05000021,S08000027,S92000003
S01005135,S02000979,S13002739,S06000147,S16000137,S14000054,S03000040,S12000024,S05000021,S08000027,S92000003
S01005136,S02000981,S13002741,S06000147,S16000137,S14000054,S03000040,S12000024,S05000021,S08000027,S92000003
S01005137,S02000982,S13002740,S06000147,S16000137,S14000054,S03000040,S12000024,S05000021,S08000027,S92000003
S01005138,S02000979,S13002739,S06000147,S16000137,S14000054,S03000040,S12000024,S05000021,S08000027,S92000003
S01005139,S02000980,S13002741,S06000147,S16000137,S14000054,S03000040,S12000024,S05000021,S08000027,S92000003
S01005140,S02000981,S13002741,S06000161,S16000137,S14000054,S03000040,S12000024,S05000024,S08000027,S92000003
S01005141,S02000981,S13002741,S06000147,S16000137,S14000054,S03000040,S12000024,S05000021,S08000027,S92000003
S01005142,S02000980,S13002741,S06000147,S16000137,S14000054,S03000040,S12000024,S05000021,S08000027,S92000003
S01005143,S02000980,S13002741,S06000147,S16000137,S14000054,S03000040,S12000024,S05000021,S08000027,S92000003
S01005144,S02000980,S13002741,S06000147,S16000137,S14000054,S03000040,S12000024,S05000021,S08000027,S92000003
S01005145,S02000982,S13002741,S06000147,S16000137,S14000054,S03000040,S12000024,S05000021,S08000027,S92000003
S01005146,S02000981,S13002741,S06000147,S16000137,S14000054,S03000040,S12000024,S05000021,S08000027,S92000003
S01005147,S02000982,S13002740,S06000147,S16000137,S14000054,S03000040,S12000024,S05000021,S08000027,S92000003
S01005148,S02000983,S13002757,S06000096,S16000140,S14000053,S03000020,S12000038,S05000019,S08000021,S92000003
S01005149,S02000983,S13002757,S06000151,S16000140,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005150,S02000983,S13002757,S06000151,S16000140,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005151,S02000983,S13002757,S06000151,S16000140,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005152,S02000984,S13002756,S06000150,S16000140,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005153,S02000984,S13002756,S06000151,S16000140,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005154,S02000984,S13002757,S06000096,S16000140,S14000053,S03000020,S12000038,S05000019,S08000021,S92000003
S01005155,S02000984,S13002756,S06000151,S16000140,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005156,S02000985,S13002755,S06000150,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005157,S02000985,S13002755,S06000150,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005158,S02000987,S13002755,S06000150,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005159,S02000988,S13002756,S06000151,S16000140,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005160,S02000986,S13002754,S06000150,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005161,S02000985,S13002755,S06000150,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005162,S02000987,S13002755,S06000150,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005163,S02000985,S13002754,S06000150,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005164,S02000988,S13002756,S06000151,S16000140,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005165,S02000987,S13002755,S06000150,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005166,S02000988,S13002756,S06000151,S16000140,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005167,S02000986,S13002754,S06000150,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005168,S02000990,S13002755,S06000150,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005169,S02000987,S13002755,S06000150,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005170,S02000986,S13002754,S06000150,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005171,S02000985,S13002754,S06000150,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005172,S02000989,S13002754,S06000150,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005173,S02000988,S13002756,S06000151,S16000140,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005174,S02000987,S13002755,S06000150,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005175,S02000991,S13002754,S06000150,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005176,S02000987,S13002755,S06000150,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005177,S02000992,S13002756,S06000151,S16000140,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005178,S02000988,S13002756,S06000151,S16000140,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005179,S02000986,S13002754,S06000150,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005180,S02000990,S13002755,S06000150,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005181,S02000993,S13002754,S06000150,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005182,S02000987,S13002755,S06000150,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005183,S02000992,S13002756,S06000151,S16000140,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005184,S02000988,S13002756,S06000151,S16000140,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005185,S02000989,S13002754,S06000150,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005186,S02000991,S13002754,S06000150,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005187,S02000991,S13002754,S06000150,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005188,S02000990,S13002755,S06000150,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005189,S02000992,S13002756,S06000151,S16000140,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005190,S02000999,S13002756,S06000151,S16000140,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005191,S02000994,S13002757,S06000151,S16000140,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005192,S02000993,S13002754,S06000150,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005193,S02000990,S13002755,S06000150,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005194,S02000989,S13002754,S06000150,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005195,S02000989,S13002752,S06000150,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005196,S02000995,S13002755,S06000150,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005197,S02000991,S13002754,S06000150,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005198,S02000996,S13002757,S06000151,S16000140,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005199,S02000997,S13002754,S06000150,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005200,S02000990,S13002755,S06000150,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005201,S02000995,S13002755,S06000150,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005202,S02000999,S13002756,S06000150,S16000140,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005203,S02000992,S13002756,S06000151,S16000140,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005204,S02000990,S13002755,S06000149,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005205,S02000993,S13002753,S06000150,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005206,S02000999,S13002756,S06000151,S16000140,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005207,S02000994,S13002757,S06000151,S16000140,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005208,S02000991,S13002754,S06000150,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005209,S02000992,S13002756,S06000151,S16000140,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005210,S02000991,S13002754,S06000150,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005211,S02000994,S13002757,S06000151,S16000140,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005212,S02000990,S13002755,S06000149,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005213,S02000996,S13002757,S06000151,S16000140,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005214,S02000991,S13002754,S06000150,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005215,S02000999,S13002756,S06000151,S16000140,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005216,S02000995,S13002755,S06000150,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005217,S02000995,S13002755,S06000150,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005218,S02000998,S13002757,S06000151,S16000140,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005219,S02000997,S13002752,S06000150,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005220,S02000998,S13002757,S06000151,S16000140,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005221,S02000993,S13002753,S06000149,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005222,S02000997,S13002752,S06000150,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005223,S02000995,S13002755,S06000149,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005224,S02000995,S13002753,S06000149,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005225,S02000999,S13002756,S06000150,S16000140,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005226,S02000997,S13002754,S06000150,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005227,S02000994,S13002757,S06000151,S16000140,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005228,S02001015,S13002758,S06000151,S16000140,S14000052,S03000020,S12000038,S05000022,S08000021,S92000003
S01005229,S02001000,S13002754,S06000150,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005230,S02000996,S13002757,S06000151,S16000140,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005231,S02000995,S13002753,S06000149,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005232,S02001000,S13002753,S06000149,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005233,S02000998,S13002757,S06000151,S16000140,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005234,S02001000,S13002752,S06000150,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005235,S02001001,S13002753,S06000149,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005236,S02000998,S13002757,S06000151,S16000140,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005237,S02001002,S13002752,S06000150,S16000136,S14000052,S03000020,S12000038,S05000022,S08000021,S92000003
S01005238,S02000996,S13002757,S06000151,S16000140,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005239,S02001000,S13002752,S06000149,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005240,S02000997,S13002752,S06000150,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005241,S02001002,S13002752,S06000075,S16000136,S14000052,S03000020,S12000038,S05000015,S08000021,S92000003
S01005242,S02001001,S13002753,S06000149,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005243,S02001001,S13002753,S06000149,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005244,S02001002,S13002752,S06000150,S16000136,S14000052,S03000020,S12000038,S05000022,S08000021,S92000003
S01005245,S02001000,S13002753,S06000149,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005246,S02001004,S13002752,S06000150,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005247,S02001003,S13002753,S06000149,S16000136,S14000052,S03000020,S12000038,S05000022,S08000021,S92000003
S01005248,S02001004,S13002752,S06000150,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005249,S02001000,S13002752,S06000148,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005250,S02001004,S13002752,S06000150,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005251,S02001003,S13002753,S06000149,S16000136,S14000052,S03000020,S12000038,S05000022,S08000021,S92000003
S01005252,S02001005,S13002758,S06000151,S16000140,S14000052,S03000020,S12000038,S05000022,S08000021,S92000003
S01005253,S02001003,S13002753,S06000149,S16000136,S14000052,S03000020,S12000038,S05000022,S08000021,S92000003
S01005254,S02001000,S13002753,S06000149,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005255,S02001001,S13002753,S06000149,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005256,S02000999,S13002753,S06000149,S16000136,S14000052,S03000020,S12000038,S05000022,S08000021,S92000003
S01005257,S02001004,S13002752,S06000150,S16000136,S14000052,S03000020,S12000038,S05000022,S08000021,S92000003
S01005258,S02001002,S13002752,S06000075,S16000136,S14000052,S03000020,S12000038,S05000015,S08000021,S92000003
S01005259,S02001005,S13002758,S06000151,S16000140,S14000052,S03000020,S12000038,S05000022,S08000021,S92000003
S01005260,S02001005,S13002758,S06000151,S16000140,S14000052,S03000020,S12000038,S05000022,S08000021,S92000003
S01005261,S02001003,S13002753,S06000149,S16000136,S14000052,S03000020,S12000038,S05000022,S08000021,S92000003
S01005262,S02001004,S13002752,S06000148,S16000136,S14000052,S03000020,S12000038,S05000022,S08000021,S92000003
S01005263,S02001003,S13002753,S06000149,S16000136,S14000052,S03000020,S12000038,S05000022,S08000021,S92000003
S01005264,S02001005,S13002758,S06000151,S16000140,S14000052,S03000020,S12000038,S05000022,S08000021,S92000003
S01005265,S02001003,S13002753,S06000149,S16000136,S14000053,S03000020,S12000038,S05000022,S08000021,S92000003
S01005266,S02001005,S13002758,S06000151,S16000140,S14000052,S03000020,S12000038,S05000022,S08000021,S92000003
S01005267,S02001006,S13002758,S06000151,S16000140,S14000052,S03000020,S12000038,S05000022,S08000021,S92000003
S01005268,S02001010,S13002753,S06000148,S16000136,S14000052,S03000020,S12000038,S05000022,S08000021,S92000003
S01005269,S02001004,S13002752,S06000148,S16000136,S14000052,S03000020,S12000038,S05000022,S08000021,S92000003
S01005270,S02001002,S13002752,S06000075,S16000136,S14000052,S03000020,S12000038,S05000015,S08000021,S92000003
S01005271,S02001004,S13002752,S06000148,S16000136,S14000052,S03000020,S12000038,S05000022,S08000021,S92000003
S01005272,S02001003,S13002753,S06000149,S16000136,S14000052,S03000020,S12000038,S05000022,S08000021,S92000003
S01005273,S02001006,S13002758,S06000151,S16000140,S14000052,S03000020,S12000038,S05000022,S08000021,S92000003
S01005274,S02001007,S13002751,S06000148,S16000139,S14000052,S03000020,S12000038,S05000022,S08000021,S92000003
